ts,stage,reason,price,extra
2025-11-08T13:09:25.895758,entry_try,RANGE:LONG,102651.5000,"{'notional': 900.0, 'qty': 0.008768, 'tp_pct': 0.006, 'sl_pct': 0.004, 'weak': False}"
2025-11-08T13:09:27.451295,entry_fail,tp_sl_place_fail,102655.7000,"{'error': ""float() argument must be a string or a real number, not 'NoneType'""}"
2025-11-08T13:09:32.009308,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102651.5000,
2025-11-08T13:09:33.985027,entry_try,RANGE:LONG,102651.5000,"{'notional': 900.0, 'qty': 0.008768, 'tp_pct': 0.006, 'sl_pct': 0.004, 'weak': False}"
2025-11-08T13:09:35.474182,entry_fail,tp_sl_place_fail,102661.2000,"{'error': ""float() argument must be a string or a real number, not 'NoneType'""}"
2025-11-08T13:09:40.050119,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102663.4000,
2025-11-08T13:09:42.058984,entry_try,RANGE:LONG,102663.4000,"{'notional': 900.0, 'qty': 0.008767, 'tp_pct': 0.006, 'sl_pct': 0.004, 'weak': False}"
2025-11-08T13:09:43.500591,entry_fail,tp_sl_place_fail,102640.3500,"{'error': ""float() argument must be a string or a real number, not 'NoneType'""}"
2025-11-08T13:09:48.018784,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102639.5000,
2025-11-08T13:09:50.040410,entry_try,RANGE:LONG,102639.5000,"{'notional': 900.0, 'qty': 0.008769, 'tp_pct': 0.006, 'sl_pct': 0.004, 'weak': False}"
2025-11-08T13:09:51.468649,entry_fail,tp_sl_place_fail,102645.0500,"{'error': ""float() argument must be a string or a real number, not 'NoneType'""}"
2025-11-08T13:09:55.980880,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102644.4000,
2025-11-08T13:09:57.968034,entry_try,RANGE:LONG,102644.4000,"{'notional': 900.0, 'qty': 0.008768, 'tp_pct': 0.006, 'sl_pct': 0.004, 'weak': False}"
2025-11-08T13:09:59.408333,entry_fail,tp_sl_place_fail,102640.4000,"{'error': ""float() argument must be a string or a real number, not 'NoneType'""}"
2025-11-08T13:10:03.932075,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102639.5000,
2025-11-08T13:10:05.925214,entry_try,RANGE:LONG,102639.5000,"{'notional': 900.0, 'qty': 0.008769, 'tp_pct': 0.006, 'sl_pct': 0.004, 'weak': False}"
2025-11-08T13:10:07.372434,entry_fail,tp_sl_place_fail,102640.3500,"{'error': ""float() argument must be a string or a real number, not 'NoneType'""}"
2025-11-08T13:10:11.918924,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102639.5000,
2025-11-08T13:10:13.895522,entry_try,RANGE:LONG,102639.5000,"{'notional': 900.0, 'qty': 0.008769, 'tp_pct': 0.006, 'sl_pct': 0.004, 'weak': False}"
2025-11-08T13:10:15.370021,entry_fail,tp_sl_place_fail,102682.6500,"{'error': ""float() argument must be a string or a real number, not 'NoneType'""}"
2025-11-08T13:10:19.838822,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102682.2000,
2025-11-08T13:10:19.838822,range,no_range_signal,102682.2000,
2025-11-08T13:10:21.883697,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102682.2000,
2025-11-08T13:10:21.886640,range,no_range_signal,102682.2000,
2025-11-08T13:10:23.895485,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102682.2000,
2025-11-08T13:10:23.896476,range,no_range_signal,102682.2000,
2025-11-08T13:10:25.959444,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102648.2000,
2025-11-08T13:10:27.896102,entry_try,RANGE:LONG,102648.2000,"{'notional': 900.0, 'qty': 0.008768, 'tp_pct': 0.006, 'sl_pct': 0.004, 'weak': False}"
2025-11-08T13:10:29.338228,entry_fail,tp_sl_place_fail,102658.4000,"{'error': ""float() argument must be a string or a real number, not 'NoneType'""}"
2025-11-08T13:10:33.806977,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102648.2000,
2025-11-08T13:10:35.781335,entry_try,RANGE:LONG,102648.2000,"{'notional': 900.0, 'qty': 0.008768, 'tp_pct': 0.006, 'sl_pct': 0.004, 'weak': False}"
2025-11-08T13:10:37.208634,entry_fail,tp_sl_place_fail,102640.9000,"{'error': ""float() argument must be a string or a real number, not 'NoneType'""}"
2025-11-08T13:10:41.673603,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102642.2000,
2025-11-08T13:10:43.703186,entry_try,RANGE:LONG,102642.2000,"{'notional': 900.0, 'qty': 0.008768, 'tp_pct': 0.006, 'sl_pct': 0.004, 'weak': False}"
2025-11-08T13:10:45.231268,entry_fail,tp_sl_place_fail,102623.8000,"{'error': ""float() argument must be a string or a real number, not 'NoneType'""}"
2025-11-08T13:10:49.818404,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102620.2000,
2025-11-08T13:10:51.875719,entry_try,RANGE:LONG,102620.2000,"{'notional': 900.0, 'qty': 0.00877, 'tp_pct': 0.006, 'sl_pct': 0.004, 'weak': False}"
2025-11-08T13:10:53.325303,entry_fail,tp_sl_place_fail,102632.1000,"{'error': ""float() argument must be a string or a real number, not 'NoneType'""}"
2025-11-08T13:10:57.861867,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102631.3000,
2025-11-08T13:10:59.927872,entry_try,RANGE:LONG,102631.3000,"{'notional': 900.0, 'qty': 0.008769, 'tp_pct': 0.006, 'sl_pct': 0.004, 'weak': False}"
2025-11-08T13:11:01.382678,entry_fail,tp_sl_place_fail,102637.7500,"{'error': ""float() argument must be a string or a real number, not 'NoneType'""}"
2025-11-08T13:11:06.193563,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102627.0000,
2025-11-08T13:11:08.213738,entry_try,RANGE:LONG,102627.0000,"{'notional': 900.0, 'qty': 0.00877, 'tp_pct': 0.006, 'sl_pct': 0.004, 'weak': False}"
2025-11-08T13:11:09.654059,entry_fail,tp_sl_place_fail,102637.1500,"{'error': ""float() argument must be a string or a real number, not 'NoneType'""}"
2025-11-08T13:11:14.200394,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102627.7000,
2025-11-08T13:11:16.204904,entry_try,RANGE:LONG,102627.7000,"{'notional': 900.0, 'qty': 0.00877, 'tp_pct': 0.006, 'sl_pct': 0.004, 'weak': False}"
2025-11-08T13:11:17.686185,entry_fail,tp_sl_place_fail,102630.8500,"{'error': ""float() argument must be a string or a real number, not 'NoneType'""}"
2025-11-08T13:11:22.251941,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102627.7000,
2025-11-08T13:11:24.259000,entry_try,RANGE:LONG,102627.7000,"{'notional': 900.0, 'qty': 0.00877, 'tp_pct': 0.006, 'sl_pct': 0.004, 'weak': False}"
2025-11-08T13:11:25.705782,entry_fail,tp_sl_place_fail,102633.3500,"{'error': ""float() argument must be a string or a real number, not 'NoneType'""}"
2025-11-08T13:11:30.244279,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102632.6000,
2025-11-08T13:11:32.199535,entry_try,RANGE:LONG,102632.6000,"{'notional': 900.0, 'qty': 0.008769, 'tp_pct': 0.006, 'sl_pct': 0.004, 'weak': False}"
2025-11-08T13:11:33.684650,entry_fail,tp_sl_place_fail,102623.8000,"{'error': ""float() argument must be a string or a real number, not 'NoneType'""}"
2025-11-08T13:11:38.278939,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102623.3000,
2025-11-08T13:11:40.321171,entry_try,RANGE:LONG,102623.3000,"{'notional': 900.0, 'qty': 0.00877, 'tp_pct': 0.006, 'sl_pct': 0.004, 'weak': False}"
2025-11-08T13:11:41.827623,entry_fail,tp_sl_place_fail,102636.0000,"{'error': ""float() argument must be a string or a real number, not 'NoneType'""}"
2025-11-08T13:11:46.354047,trend,"no_trend_signal:3m=no_cross_match,15m=LONG",102635.5000,
2025-11-08T13:11:48.402529,entry_try,RANGE:LONG,102635.5000,"{'notional': 900.0, 'qty': 0.008769, 'tp_pct': 0.006, 'sl_pct': 0.004, 'weak': False}"
2025-11-08T13:11:49.830467,entry_fail,tp_sl_place_fail,102636.0000,"{'error': ""float() argument must be a string or a real number, not 'NoneType'""}"
